text,date
"Update: $DAL Following our models LONG/BUY signal on 4/3 when price was at $21.91. $DAL is currently at $25.43, UP $3.55 or 16.07% from our signal. #DAL #Algotrading #stocks #airlines #OrbitX #QTM https://t.co/GLBBtOXkcw",2020/4/9 23:30
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 23:30
"OH how bullish for #oil   LOL

#OOTT #Oil #OPEC #DJIA $SPY $SPX $QQQ $Brent #ARAMCO #WTI #WTIcrude https://t.co/QGRVreG4Lp",2020/4/9 23:30
"#COVID19 Good @NatRevDrugDisc article on the COVID-19 vaccine landscape: https://t.co/z0cdGU4vQD

""The global COVID-19 vaccine R&amp;D landscape includes 115 vaccine candidates, of which 78 are confirmed as active and 37 are unconfirmed.""

$MRNA $INO $PFE $BNTX $JNJ $SNY $GSK https://t.co/q9eysizpfY",2020/4/9 23:30
Credit Suisse Group Trims Verizon Communications $VZ Target Price to $61.00 https://t.co/mb5EMVqTWh,2020/4/9 23:29
"@TicTocTick What about this shared for FREE.😂

Straight out bullish 2700-2717 and where it's heading.

60-100+ points FREE trade.

#es_f $spx $spy #options #futures
👇
https://t.co/lAzmj7MKyY https://t.co/ot03xlq6Gh",2020/4/9 23:29
"RT @AmitayYaniv: Industrial
$Swir 
$insg 
$iivi 
$akts
$rmbs
$nvda

Healthcare
$tdoc 
$Lvgo 
$Dxcm 
$Edit 
$nvta 
$gh
$gild

Consumer discr…",2020/4/9 23:29
#Airline #Stocks futures are bullish ahead of #Trump announcement for tomorrow. Who’s with me in $DAL $UAL $JBLU ?,2020/4/9 23:29
@hussmanjp At least wait for 2009 levels. They made a killing on TARP because those assets were teens loss adjusted yield and sp500 was around 1000.,2020/4/9 23:28
"SmartInsider - Zoom Video Communications Inc: 1 director sold/gave away: A director at Zoom Video Communications Inc sold/gave away 640,286 shares at 0.000USD and the significance rating of the trade was 100/100. Is that information… https://t.co/Du0MoZVkCI #equity #stocks",2020/4/9 23:28
"$SMPL #Simply Good Foods Simply Good Foods Co: 3 directors bought: Three Directors at Simply Good Foods Co bought 45,000 shares at between 16.315USD and 16.860USD. The significance rating of the trade was 73/100. Is that information… https://t.co/rpg38cV1uS #equity #stocks",2020/4/9 23:28
$SP daily #SP500 https://t.co/FyihIm0R0o,2020/4/9 23:28
RT @TimmerFidelity: The #SP500 as of this morning has rallied 28% from the 3/23 low of 2192 to a new recovery high of 2813. This is a 50% r…,2020/4/9 23:28
@chamath I’m literally tearing up listening to your amazing logic and reasoning. A voice of reason is needed. Thank you. $SPX $QQQ. My kids may have a chance if we act like you’re saying. https://t.co/B6KTNppuNP,2020/4/9 23:28
"RT @exis10tial: Just staggering what little grasp these political types have of the private sector (and by extension, actual reality).. It…",2020/4/9 23:27
"Jim Cramer spots 8 ‘instant winners’ after China’s Wuhan lockdown lifted https://t.co/EEpxeG4iMe

  $FDX $UPS $CAT $AAPL $NVDA $AVGO $NKE $SWKS",2020/4/9 23:27
$DIS Walt Disney Company Option Order Flow Sentiment is 56.1% Bullish. https://t.co/BDOsDAvD73,2020/4/9 23:27
@elerianm Everything is fine $SPX will be 3400 Monday . Nothing to see here,2020/4/9 23:27
RT @OptionsGod1: $SPX 50% Fibonacci  retracement for the recent drop from all time high is at 2792. 69. We closed at 2789.82. Very close.,2020/4/9 23:27
"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW",2020/4/9 23:26
"RT @CanteringClark: $V - Visa to launch debit card offering bitcoin rewards https://t.co/OMoaRxxrN1

$BTC",2020/4/9 23:26
"The Dow just turned in its best week since 1974.

Meanwhile, unemployment is about to reach levels unseen since the Great Depression. 

I know the Fed is helping, but this is absurd. #stocks #investing",2020/4/9 23:26
RT @TommyThornton: Added back 5 ETF shorts late in the day.  I'll fight the Fed at $SPX 2800 with likely 20% unemployment,2020/4/9 23:26
"#OrderFilled
+0.29% entire account
$BIOL
+5.13%
$BIOC
+1.19%
OPTIONS
+11.69% on account
$CCL
+220%
$ZM
+50%
+33%
$I
+11%
#Daytrading #stocks #investing #profits #options #OptionsTrading #OptionsScalping",2020/4/9 23:26
Union Pacific Co. $UNP Receives Consensus Rating of “Buy” from Brokerages https://t.co/9QNRCo7Agz #stocks,2020/4/9 23:26
"Bad news for #oil.  It’s going to between $10 to $15 dollars a barrel. They would of needed to cut double that amount just to keep the price stable $XOM $SU $VLO

OPEC and allies agree to historic 10 million barrel per day production cut from @CNBC  https://t.co/1c8U7rrx6Z",2020/4/9 23:26
@elerianm $SPX says relax,2020/4/9 23:25
"RT @bogdan_trd: Breakdown of the $2T Stimulus.

#DowJones #SP500 #SPX https://t.co/yAhhB6m90V",2020/4/9 23:25
"#EURUSD all targets done, 2900$ Profits within 47 minutes.

hurry get Free signals : https://t.co/SYxRCPVMO1

#AAPL $BTC #EURUSD #EURCHF #forexsignal $ETH #XAUSUD #fx $BTC #Forex #forextrading #stocks #CRYPTO #XAGUSD #FB 366558791 https://t.co/9QHxP5Gji5",2020/4/9 23:25
"https://t.co/9VjKMnpm7n

#AlaskaAir up 8.5% = $303.6 million gain. At $3.6 billion marketCap, $ALK represents 10.1% of the $35.5 billion #NASDAQ/#NYSE #airlines industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/4lbvXbm7EC",2020/4/9 23:25
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 23:24
"#GBPAUD 145 PIPS Profit🔥🔥

For more Free signals, Join https://t.co/PwwIcaMuTe

#forexsignals #USDCAD #Forex #gbpjpy #ForexGroup #Forextrader #eurcad #audjpy #euraud #stocks #Forextrading #ForexAnalysis $BTC #METATRADER #USDJPY #forexnews #bitcoin #fx 54802 https://t.co/amnxdUVvN9",2020/4/9 23:24
"RT @MarketRebels: Did you miss @jonnajarian's 3@3 livestream earlier?

Today's hand-picked #UOA stocks:
$ERI Eldorado Resorts
$PG Procter &amp;…",2020/4/9 23:24
"$SPX $NDX $RUT $DJIA  This week's Stock Market Breakdown video! We have all of the technical levels covered for you as we analyze all 4 major U.S. indices, along with charts of Gold &amp; Oil! https://t.co/UUR5Jx7JbP",2020/4/9 23:24
"@TruthGundlach Yay Gundlach can we short to $spx $1,690 now? I am asking for the people.",2020/4/9 23:23
"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…",2020/4/9 23:22
"RT @blacktuskQC: Our CEO Richard Penn is featured in today's Between Two Rocks with Anil Mall 
 https://t.co/DPh96FQlfY

(#CSE: $TUSK | #OT…",2020/4/9 23:22
$dis the 2012 masters? And wtf is nba 2k - and if someone tells me it’s a video game simulation I might kms https://t.co/2M1aNrh9Nj,2020/4/9 23:22
"Evening Most Tweeted Big Caps, check out Gambiste Top 10: $OXY $ZM $TSLA $SQ $TDOC $DIS $ALGN $DOW $BA $WORK https://t.co/k3uyuEtshh",2020/4/9 23:21
@AlderLaneeggs I got short sp500 futures yesterday ......  where do I go to get my money back?,2020/4/9 23:21
"Fed relief programs send stocks soaring, SP500 sees best week since 1974 
https://t.co/OXjryB9fc8",2020/4/9 23:21
"RT @Northst18363337: Newmont +12%
Barrick +9%
Yamana  +8%
Kinross +7%
Americas Gold &amp; Silver +7%
Agnico Eagle +6%
Franco Nevada +6%

Gold &amp;…",2020/4/9 23:21
@TruthGundlach If $spx goes back to 2190 i am certain it will break it &amp; head towards 1800,2020/4/9 23:21
"Some highly unusual orders we caught today
$SPY $SLV 

#stocks #options #optionsflow https://t.co/HeWoYWtq9k",2020/4/9 23:21
Costco Wholesale $COST Price Target Raised to https://t.co/yM2Hk0YJ9r #stocks,2020/4/9 23:21
SunTrust Banks Trims Yelp $YELP Target Price to $22.00 https://t.co/givOTLDyEv #stocks,2020/4/9 23:21
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 23:21
"RT @HedgehogTrader: Don't Fight The Fed #Gold #Silver #Copper #EVs $SPX 
No Limits! (2Unlimited) https://t.co/1xphTWMnfZ",2020/4/9 23:21
SP500 posts strongest week in 46 years... who other than me was long?  Crash coming now? Money Printing ok? Stimulus? Hmm...,2020/4/9 23:21
Me and my team we be making that bank roll after 3 back to backs  epic weeks  of gains come join us #investing #stocks #money #bitcoin #crypto #finance #trading #cryptocurrency #stockmarket $spy$es_F #cnbc #daytrading https://t.co/ZtKrCMDTS3,2020/4/9 23:20
RT @SirbuOffice: SP500 the big short https://t.co/mCl1kuP4Gj,2020/4/9 23:20
RT @LaMonicaBuzz: JPMorgan Chase CEO Jamie Dimon unsurprisingly has a very gloomy outlook for the US economy. But he says $JPM is ready to…,2020/4/9 23:20
"RT @Tier1Investor: If you're looking to invest money in the stock market right now, these five stocks are worth a look...
#COVIDー19 #Corona…",2020/4/9 23:20
"Solid Day for @Exalted_Trader 
.
Flush-out short at the bell
.
Sat 20 minutes waiting for basing
.
Entered 3 long scalps to finish day Green and with an A+ in management
.
Cheers, and as always, Scalp and Go
.
$ICD $CLMT $DIS $JPM $ZM $PFE $EHTH $LK $TAL $SBUX $UNH $BA $UAL $AAL https://t.co/AeF5sT1dbN",2020/4/9 23:20
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 23:19
"RT @Delphi_Digital: Relief Rallies &amp; Crypto Rebounds

🔸 #Bitcoin up ~50% since March free fall as market volatility wanes
🔸  $BTC outperfor…",2020/4/9 23:19
@MDLive4 #OptionsTrading 4/9 $SPY $WMT $BAC $M $WYNN $AMD $UAL $IWM data compiled by @iceworks1 follow the link in my bio for free access https://t.co/eJbcLI7MrE,2020/4/9 23:18
$spy $spx surprisingly much higher is possible https://t.co/l571bJq7XB,2020/4/9 23:18
RT @Barchart: $BAC is currently in the lead for the most Unusual Options Activity on Barchart. Visit https://t.co/zOh9PA7n8n to view more u…,2020/4/9 23:18
"RT @Barchart: Today's Most Active Options:

1. $AAPL
2. $BAC
3. $TSLA
4. $MSFT
5. $AMD
6. $SQ
7. $AAL
8. $OXY
9. $BA
10. $DIS

See the full…",2020/4/9 23:18
RT @michael_muscato: The Fed is printing off money like it's toilet paper. Which explains why the American people can't find financial disa…,2020/4/9 23:18
"https://t.co/9VjKMnpm7n

Rush Enterprises up 7.2% = $77.2 million gain. $RUSHB has made notable gains in 6 of the last 16 trading sessions, 3 days consecutively from Mar 19-23.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #consumerNondurables https://t.co/OC4oHMnO4i",2020/4/9 23:18
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 23:18
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 23:17
"Just staggering what little grasp these political types have of the private sector (and by extension, actual reality).. It would be a laughable take if the circumstances weren’t so dire for businesses of all sizes. 

$SPX #COVID19 https://t.co/UzXbYV2SKL",2020/4/9 23:17
"RT @Timeless_Crypto: Recession is 💯% here folks and here you are entertaining the notion that assets may have bottomed? Wake up 

$BTC $USD…",2020/4/9 23:17
"RT @_inpractise: $GOOG in the travel industry

''with Google flight search, they’re effectively saying that, “We don’t believe that there’s…",2020/4/9 23:17
@AndrewYang The price of a stock comes from the exchange of money between investors—the Ponzi process. This is why suckers who owned $GOOG made nothing over the past two years while Google made $65 billion. https://t.co/4PT5RC4i1n,2020/4/9 23:17
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 23:17
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 23:17
RT @LaMonicaBuzz: JPMorgan Chase CEO Jamie Dimon unsurprisingly has a very gloomy outlook for the US economy. But he says $JPM is ready to…,2020/4/9 23:16
$BAC 17-Apr-20 ATM Implied Volatility is up +3.9% to 74.7. Straddle Implies a Move of ±8.3%. Earnings Apr 15 BMO. https://t.co/KfmU26lpkN,2020/4/9 23:16
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 23:16
"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW",2020/4/9 23:16
"@LewieLeroux @BurggrabenH Deal will fail on the US side, no consensus on how to apply cuts. $XOM and $DVN do not have the same interests aligned. Positions: 4/19 $USO 7 and 5p",2020/4/9 23:16
"@TruthGundlach Bernanke Fed much better than Powell Fed.6% yields for high yield(pre loss adjusted). At least when they did the bulk of TARP in 2009, loss adjusted yields on what they bought were well into the teens and the sp500 was around 1000. Now they r buying with IG at 3% &amp; sp500 at 2800",2020/4/9 23:16
"RT @d_powers00: Solid day today $AAPL 30%, $RCL 40%, $ROKU 33%, and couple other quick scalps. Another great day in @TrueTradingGrp @MikeEd…",2020/4/9 23:16
"Why don’t we just print another $1.5T and give 300M people $5K each?

Why not $3T &amp; $10K each?

Seems like it’d do the trick to resume the consumer driven market...

I mean what’s another $3T at this point? 🤷🏻‍♂️

$SPY $SPX 
@jimcramer
@stevenmnuchin1 https://t.co/8464YN4lRB",2020/4/9 23:16
RT @ResearchPool: $ACOR #Acorda Therapeutics ... The Week Ahead in Life Sciences: | https://t.co/dOxD8vXIQw #equity #stocks,2020/4/9 23:15
@ukarlewitz Dead cat will do that.  Opportunity to get out at higher prices than couple weeks ago.  #Fibonacci retracement of $SPX right at 50% just too good not to exit and go to cash. 😎😎,2020/4/9 23:15
"RT @PeterLBrandt: $SPX $ES_F 
Following this rally into a right shoulder high (2790 to 2950 zone), S&amp;Ps could decline toward 1,500 to match…",2020/4/9 23:15
RT @michael_muscato: The Fed is printing off money like it's toilet paper. Which explains why the American people can't find financial disa…,2020/4/9 23:15
Outdoor advertising groups have fallen a lot. #ClearChannel $CCO has dropped over 70% YTD as consumer demand has plummeted. Its market cap is nearer $300MM and its total debt is around $7bn. #stocks #markets #economy #investing #financialservices https://t.co/84LYJRuA39,2020/4/9 23:15
"@MagFul @cate_long Ok and the US company with business and customers in Asia? $AAPL not gonna leave China, US company after US company reiterating importance of that market in recent conf. calls. I sense 0 change in that regard.",2020/4/9 23:14
"RT @PeterpsiPete: @smartertrader Oh my #tsla from 1.07 to 7.60, rolled into next weeks 600‘s  and nailed the $spx twice in and out with IMM…",2020/4/9 23:14
"RT @OBJUpdate: #UniversalOrlando, is extending its closure and making job cuts. How has #coronavirus affected your #business?

@UniversalOR…",2020/4/9 23:14
"RT @no_pullbacks: If you didn't take profits near the HOD today, this is you:  
$ES_F $SPY $SPX https://t.co/tdUSRODpYS",2020/4/9 23:14
"RT @HopskotchT: Friday Market Recap: What a BANGING week to be DYNAMIC! 
$BA $AAL $DAL $UAL $LUV $JBLU $JETS $TSLA $USO $GLD $SKT $WPG $GML…",2020/4/9 23:14
"RT @pennypirate88: Smart Money knows better, &amp; you can too.  Learn how to trade using Dark Pool levels &amp; watch this Video! 
#DarkPools #Ord…",2020/4/9 23:14
"RT @OpenOutcrier: $V Visa Backs New Bitcoin Rewards Card From Lightning-Friendly Fold - CoinTelegraph

(I'll take headlines I would have tr…",2020/4/9 23:14
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 23:14
#sectorbreadth [80] $XLU &gt; $XLB &gt; [70] $XLV &gt; $XLP &gt; [60] $XLI = $XLF &gt; $XLE &gt; $XLY &gt; $XLK. $SPX bullishness at 72%,2020/4/9 23:14
Bill Gates says US government cant wave a wand and all of a sudden the economy is anything like it was before the coronavirus pandemic - MarketWatch $SPY $AAPL $AMZN $QQQ $MSFT https://t.co/HLjUHfewgO,2020/4/9 23:14
RT @TraderRobertH: @barber415yr Same stuff mostly: airlines and semiconductors. Wish I was watching $JPM more closely. Trended most of the…,2020/4/9 23:14
"“We would rather air sport re runs and rock skipping than real sports that would bring in fresh advertising money and viewers” $dis $espn

Fucking joke https://t.co/8yV30huX7N",2020/4/9 23:13
